# Total Phase Data Center(tm) v6.73
# (c) 2005-2017 Total Phase, Inc.
# www.totalphase.com
#
# 
#
# 
Time (s),VBUS Voltage (V),VBUS Current (A),VCONN Voltage (V),VCONN Current (A),CC1 Voltage (V),CC1 Current (A),CC2 Voltage (V),CC2 Current (A)
2.553629,0.001000,0.000000,2.412000,0.000000,2.972000,0.000000,2.415000,0.000000
2.561629,0.001000,0.000000,2.412000,0.000000,2.972000,0.000000,2.362000,0.000000
2.569629,0.001000,0.000000,2.412000,0.000000,2.972000,0.000000,2.362000,0.000000
2.577629,0.001000,0.000000,2.412000,0.000000,2.972000,0.000000,2.362000,0.000000
2.585629,0.001000,0.000000,2.381000,0.000000,2.972000,0.000000,2.362000,0.000000
2.593629,0.001000,0.000000,2.381000,0.000000,2.972000,0.000000,2.362000,0.000000
2.601629,0.001000,0.000000,2.381000,0.000000,2.975000,0.000000,2.362000,0.000000
2.609629,0.001000,0.000000,2.381000,0.000000,2.975000,0.000000,2.389000,0.000000
2.617629,0.002000,0.000000,2.381000,0.000000,2.975000,0.000000,2.389000,0.000000
2.625629,0.002000,0.000000,2.381000,0.000000,2.975000,0.000000,2.389000,0.000000
2.633629,0.002000,0.000000,2.381000,0.000000,2.975000,0.000000,2.389000,0.000000
2.641629,0.002000,0.000000,2.397000,0.000000,2.975000,0.000000,2.389000,0.000000
2.649629,0.002000,0.000000,2.397000,0.000000,2.975000,0.000000,2.389000,0.000000
2.657629,0.002000,0.000000,2.397000,0.000000,2.974000,0.000000,2.389000,0.000000
2.665629,0.002000,0.000000,2.397000,0.000000,2.974000,0.000000,2.395000,0.000000
2.673629,0.000000,0.000000,2.397000,0.000000,2.974000,0.000000,2.395000,0.000000
2.681629,0.000000,0.000000,2.397000,0.000000,2.974000,0.000000,2.395000,0.000000
2.689629,0.000000,0.000000,2.403000,0.000000,2.974000,0.000000,2.395000,0.000000
2.697629,0.000000,0.000000,2.403000,0.000000,2.974000,0.000000,2.395000,0.000000
2.705629,0.000000,0.000000,2.403000,0.000000,2.974000,0.000000,2.395000,0.000000
2.713629,0.000000,0.000000,2.403000,0.000000,2.974000,0.000000,2.400000,0.000000
2.721629,0.000000,0.000000,2.403000,0.000000,2.974000,0.000000,2.400000,0.000000
2.729629,0.000000,0.000000,2.403000,0.000000,2.974000,0.000000,2.400000,0.000000
2.737629,0.000000,0.000000,2.412000,0.000000,2.974000,0.000000,2.400000,0.000000
2.745629,0.000000,0.000000,2.412000,0.000000,2.974000,0.000000,2.400000,0.000000
2.753629,0.000000,0.000000,2.412000,0.000000,2.974000,0.000000,2.400000,0.000000
2.761629,0.000000,0.000000,2.412000,0.000000,2.976000,0.000000,2.400000,0.000000
2.769629,0.000000,0.000000,2.412000,0.000000,2.976000,0.000000,2.406000,0.000000
2.777629,0.000000,0.000000,2.412000,0.000000,2.976000,0.000000,2.406000,0.000000
2.785629,0.000000,0.000000,2.412000,0.000000,2.976000,0.000000,2.406000,0.000000
2.793629,0.000000,0.000000,2.413000,0.000000,2.976000,0.000000,2.406000,0.000000
2.801629,0.000000,0.000000,2.413000,0.000000,2.976000,0.000000,2.406000,0.000000
2.809629,0.000000,0.000000,2.413000,0.000000,2.973000,0.000000,2.406000,0.000000
2.817629,0.000000,0.000000,2.413000,0.000000,2.973000,0.000000,2.408000,0.000000
2.825629,0.001000,0.000000,2.413000,0.000000,2.973000,0.000000,2.408000,0.000000
2.833629,0.001000,0.000000,2.413000,0.000000,2.973000,0.000000,2.408000,0.000000
2.841629,0.001000,0.000000,2.417000,0.000000,2.973000,0.000000,2.408000,0.000000
2.849629,0.001000,0.000000,2.417000,0.000000,2.973000,0.000000,2.408000,0.000000
2.857629,0.001000,0.000000,2.417000,0.000000,2.973000,0.000000,2.408000,0.000000
2.865629,0.001000,0.000000,2.417000,0.000000,2.973000,0.000000,2.416000,0.000000
2.873629,0.000000,0.000000,2.417000,0.000000,2.973000,0.000000,2.416000,0.000000
2.881629,0.000000,0.000000,2.417000,0.000000,2.973000,0.000000,2.416000,0.000000
2.889629,0.000000,0.000000,2.417000,0.000000,2.973000,0.000000,2.416000,0.000000
2.897629,0.000000,0.000000,2.421000,0.000000,2.973000,0.000000,2.416000,0.000000
2.905629,0.000000,0.000000,2.421000,0.000000,2.973000,0.000000,2.416000,0.000000
2.913629,0.000000,0.000000,2.421000,0.000000,2.972000,0.000000,2.416000,0.000000
2.921629,0.000000,0.000000,2.421000,0.000000,2.972000,0.000000,2.415000,0.000000
2.929629,0.000000,0.000000,2.421000,0.000000,2.972000,0.000000,2.415000,0.000000
2.937629,0.000000,0.000000,2.421000,0.000000,2.972000,0.000000,2.415000,0.000000
2.945629,0.000000,0.000000,2.422000,0.000000,2.972000,0.000000,2.415000,0.000000
2.953629,0.000000,0.000000,2.422000,0.000000,2.972000,0.000000,2.415000,0.000000
2.961629,0.000000,0.000000,2.422000,0.000000,2.973000,0.000000,2.415000,0.000000
2.969629,0.000000,0.000000,2.422000,0.000000,2.973000,0.000000,2.416000,0.000000
2.977629,0.001000,0.000000,2.422000,0.000000,2.973000,0.000000,2.416000,0.000000
2.985629,0.001000,0.000000,2.422000,0.000000,2.973000,0.000000,2.416000,0.000000
2.993629,0.001000,0.000000,2.423000,0.000000,2.973000,0.000000,2.416000,0.000000
3.001629,0.001000,0.000000,2.423000,0.000000,2.973000,0.000000,2.416000,0.000000
3.009629,0.001000,0.000000,2.423000,0.000000,2.973000,0.000000,2.416000,0.000000
3.017629,0.001000,0.000000,2.423000,0.000000,2.973000,0.000000,2.421000,0.000000
3.025629,0.001000,0.000000,2.423000,0.000000,2.973000,0.000000,2.421000,0.000000
3.033629,0.001000,0.000000,2.423000,0.000000,2.973000,0.000000,2.421000,0.000000
3.041629,0.001000,0.000000,2.423000,0.000000,2.973000,0.000000,2.421000,0.000000
3.049629,0.001000,0.000000,2.426000,0.000000,2.973000,0.000000,2.421000,0.000000
3.057629,0.001000,0.000000,2.426000,0.000000,2.973000,0.000000,2.421000,0.000000
3.065629,0.001000,0.000000,2.426000,0.000000,2.973000,0.000000,2.421000,0.000000
3.073629,0.001000,0.000000,2.426000,0.000000,2.973000,0.000000,2.354000,0.000000
3.081629,0.001000,0.000000,2.426000,0.000000,2.973000,0.000000,2.354000,0.000000
3.089629,0.001000,0.000000,2.426000,0.000000,2.973000,0.000000,2.354000,0.000000
3.097629,0.001000,0.000000,2.371000,0.000000,2.973000,0.000000,2.354000,0.000000
3.105629,0.001000,0.000000,2.371000,0.000000,2.973000,0.000000,2.354000,0.000000
3.113629,0.001000,0.000000,2.371000,0.000000,2.972000,0.000000,2.354000,0.000000
3.121629,0.001000,0.000000,2.371000,0.000000,2.972000,0.000000,2.370000,0.000000
3.129629,0.001000,0.000000,2.371000,0.000000,2.972000,0.000000,2.370000,0.000000
3.137629,0.001000,0.000000,2.371000,0.000000,2.972000,0.000000,2.370000,0.000000
3.145629,0.001000,0.000000,2.383000,0.000000,2.972000,0.000000,2.370000,0.000000
3.153629,0.001000,0.000000,2.383000,0.000000,2.972000,0.000000,2.370000,0.000000
3.161629,0.001000,0.000000,2.383000,0.000000,2.972000,0.000000,2.370000,0.000000
3.169629,0.001000,0.000000,2.383000,0.000000,2.975000,0.000000,2.370000,0.000000
3.177629,0.001000,0.000000,2.383000,0.000000,2.975000,0.000000,2.385000,0.000000
3.185629,0.001000,0.000000,2.383000,0.000000,2.975000,0.000000,2.385000,0.000000
3.193629,0.001000,0.000000,2.383000,0.000000,2.975000,0.000000,2.385000,0.000000
3.201629,0.001000,0.000000,2.395000,0.000000,2.975000,0.000000,2.385000,0.000000
3.209629,0.001000,0.000000,2.395000,0.000000,2.975000,0.000000,2.385000,0.000000
3.217629,0.001000,0.000000,2.395000,0.000000,2.973000,0.000000,2.385000,0.000000
3.225629,0.001000,0.000000,2.395000,0.000000,2.973000,0.000000,2.394000,0.000000
3.233629,0.001000,0.000000,2.395000,0.000000,2.973000,0.000000,2.394000,0.000000
3.241629,0.001000,0.000000,2.395000,0.000000,2.973000,0.000000,2.394000,0.000000
3.249629,0.001000,0.000000,2.401000,0.000000,2.973000,0.000000,2.394000,0.000000
3.257629,0.001000,0.000000,2.401000,0.000000,2.973000,0.000000,2.394000,0.000000
3.265629,0.001000,0.000000,2.401000,0.000000,2.971000,0.000000,2.394000,0.000000
3.273629,0.001000,0.000000,2.401000,0.000000,2.971000,0.000000,2.397000,0.000000
3.281629,0.000000,0.000000,2.401000,0.000000,2.971000,0.000000,2.397000,0.000000
3.289629,0.000000,0.000000,2.401000,0.000000,2.971000,0.000000,2.397000,0.000000
3.297629,0.000000,0.000000,2.410000,0.000000,2.971000,0.000000,2.397000,0.000000
3.305629,0.000000,0.000000,2.410000,0.000000,2.971000,0.000000,2.397000,0.000000
3.313629,0.000000,0.000000,2.410000,0.000000,2.971000,0.000000,2.397000,0.000000
3.321629,0.000000,0.000000,2.410000,0.000000,2.972000,0.000000,2.397000,0.000000
3.329629,0.000000,0.000000,2.410000,0.000000,2.972000,0.000000,2.406000,0.000000
3.337629,0.001000,0.000000,2.410000,0.000000,2.972000,0.000000,2.406000,0.000000
3.345629,0.001000,0.000000,2.410000,0.000000,2.972000,0.000000,2.406000,0.000000
3.353629,0.001000,0.000000,2.413000,0.000000,2.972000,0.000000,2.406000,0.000000
3.361629,0.001000,0.000000,2.413000,0.000000,2.972000,0.000000,2.406000,0.000000
3.369629,0.001000,0.000000,2.413000,0.000000,2.972000,0.000000,2.406000,0.000000
3.377629,0.001000,0.000000,2.413000,0.000000,2.972000,0.000000,2.408000,0.000000
3.385629,0.000000,0.000000,2.413000,0.000000,2.972000,0.000000,2.408000,0.000000
3.393629,0.000000,0.000000,2.413000,0.000000,2.972000,0.000000,2.408000,0.000000
3.401629,0.000000,0.000000,2.416000,0.000000,2.972000,0.000000,2.408000,0.000000
3.409629,0.000000,0.000000,2.416000,0.000000,2.972000,0.000000,2.408000,0.000000
3.417629,0.000000,0.000000,2.416000,0.000000,2.975000,0.000000,2.408000,0.000000
3.425629,0.000000,0.000000,2.416000,0.000000,2.975000,0.000000,2.408000,0.000000
3.433629,0.000000,0.000000,2.416000,0.000000,2.975000,0.000000,2.408000,0.000000
3.441629,0.000000,0.000000,2.416000,0.000000,2.975000,0.000000,2.408000,0.000000
3.449629,0.000000,0.000000,2.416000,0.000000,2.975000,0.000000,2.408000,0.000000
3.457629,0.000000,0.000000,2.421000,0.000000,2.975000,0.000000,2.408000,0.000000
3.465629,0.000000,0.000000,2.421000,0.000000,2.975000,0.000000,2.408000,0.000000
3.473629,0.000000,0.000000,2.421000,0.000000,2.973000,0.000000,2.408000,0.000000
3.481629,0.000000,0.000000,2.421000,0.000000,2.973000,0.000000,2.415000,0.000000
3.489629,0.000000,0.000000,2.421000,0.000000,2.973000,0.000000,2.415000,0.000000
3.497629,0.000000,0.000000,2.421000,0.000000,2.973000,0.000000,2.415000,0.000000
3.505629,0.000000,0.000000,2.421000,0.000000,2.973000,0.000000,2.415000,0.000000
3.513629,0.000000,0.000000,2.421000,0.000000,2.973000,0.000000,2.415000,0.000000
3.521629,0.000000,0.000000,2.421000,0.000000,2.973000,0.000000,2.415000,0.000000
3.529629,0.000000,0.000000,2.421000,0.000000,2.973000,0.000000,2.414000,0.000000
3.537629,0.001000,0.000000,2.421000,0.000000,2.973000,0.000000,2.414000,0.000000
3.545629,0.001000,0.000000,2.421000,0.000000,2.973000,0.000000,2.414000,0.000000
3.553629,0.001000,0.000000,2.425000,0.000000,2.973000,0.000000,2.414000,0.000000
3.561629,0.001000,0.000000,2.425000,0.000000,2.973000,0.000000,2.414000,0.000000
3.569629,0.001000,0.000000,2.425000,0.000000,2.947000,0.000000,2.414000,0.000000
3.577629,0.001000,0.000000,2.425000,0.000000,2.947000,0.000000,2.414000,0.000000
3.585629,0.001000,0.000000,2.425000,0.000000,2.947000,0.000000,2.347000,0.000000
3.593629,0.000000,0.000000,2.425000,0.000000,2.947000,0.000000,2.347000,0.000000
3.601629,0.000000,0.000000,2.425000,0.000000,2.947000,0.000000,2.347000,0.000000
3.609629,0.000000,0.000000,2.371000,0.000000,2.947000,0.000000,2.347000,0.000000
3.617629,0.000000,0.000000,2.371000,0.000000,2.947000,0.000000,2.347000,0.000000
3.625629,0.000000,0.000000,2.371000,0.000000,2.972000,0.000000,2.347000,0.000000
3.633629,0.000000,0.000000,2.371000,0.000000,2.972000,0.000000,2.380000,0.000000
3.641629,0.001000,0.000000,2.371000,0.000000,2.972000,0.000000,2.380000,0.000000
3.649629,0.001000,0.000000,2.371000,0.000000,2.972000,0.000000,2.380000,0.000000
3.657629,0.001000,0.000000,2.393000,0.000000,2.972000,0.000000,2.380000,0.000000
3.665629,0.001000,0.000000,2.393000,0.000000,2.972000,0.000000,2.380000,0.000000
3.673629,0.001000,0.000000,2.393000,0.000000,2.973000,0.000000,2.380000,0.000000
3.681629,0.001000,0.000000,2.393000,0.000000,2.973000,0.000000,2.390000,0.000000
3.689629,0.001000,0.000000,2.393000,0.000000,2.973000,0.000000,2.390000,0.000000
3.697629,0.001000,0.000000,2.393000,0.000000,2.973000,0.000000,2.390000,0.000000
3.705629,0.001000,0.000000,2.393000,0.000000,2.973000,0.000000,2.390000,0.000000
3.713629,0.001000,0.000000,2.402000,0.000000,2.973000,0.000000,2.390000,0.000000
3.721629,0.001000,0.000000,2.402000,0.000000,2.973000,0.000000,2.390000,0.000000
3.729629,0.001000,0.000000,2.402000,0.000000,2.972000,0.000000,2.390000,0.000000
3.737629,0.001000,0.000000,2.402000,0.000000,2.972000,0.000000,2.400000,0.000000
3.745629,0.000000,0.000000,2.402000,0.000000,2.972000,0.000000,2.400000,0.000000
3.753629,0.000000,0.000000,2.402000,0.000000,2.972000,0.000000,2.400000,0.000000
3.761629,0.000000,0.000000,2.407000,0.000000,2.972000,0.000000,2.400000,0.000000
3.769629,0.000000,0.000000,2.407000,0.000000,2.972000,0.000000,2.400000,0.000000
3.777629,0.000000,0.000000,2.407000,0.000000,2.973000,0.000000,2.400000,0.000000
3.785629,0.000000,0.000000,2.407000,0.000000,2.973000,0.000000,2.404000,0.000000
3.793629,0.001000,0.000000,2.407000,0.000000,2.973000,0.000000,2.404000,0.000000
3.801629,0.001000,0.000000,2.407000,0.000000,2.973000,0.000000,2.404000,0.000000
3.809629,0.001000,0.000000,2.413000,0.000000,2.973000,0.000000,2.404000,0.000000
3.817629,0.001000,0.000000,2.413000,0.000000,2.973000,0.000000,2.404000,0.000000
3.825629,0.001000,0.000000,2.413000,0.000000,2.972000,0.000000,2.404000,0.000000
3.833629,0.001000,0.000000,2.413000,0.000000,2.972000,0.000000,2.411000,0.000000
3.841629,0.001000,0.000000,2.413000,0.000000,2.972000,0.000000,2.411000,0.000000
3.849629,0.001000,0.000000,2.413000,0.000000,2.972000,0.000000,2.411000,0.000000
3.857629,0.001000,0.000000,2.413000,0.000000,2.972000,0.000000,2.411000,0.000000
3.865629,0.001000,0.000000,2.417000,0.000000,2.972000,0.000000,2.411000,0.000000
3.873629,0.001000,0.000000,2.417000,0.000000,2.972000,0.000000,2.411000,0.000000
3.881629,0.001000,0.000000,2.417000,0.000000,2.973000,0.000000,2.411000,0.000000
3.889629,0.001000,0.000000,2.417000,0.000000,2.973000,0.000000,2.411000,0.000000
3.897629,0.001000,0.000000,2.417000,0.000000,2.973000,0.000000,2.411000,0.000000
3.905629,0.001000,0.000000,2.417000,0.000000,2.973000,0.000000,2.411000,0.000000
3.913629,0.001000,0.000000,2.417000,0.000000,2.973000,0.000000,2.411000,0.000000
3.921629,0.001000,0.000000,2.417000,0.000000,2.973000,0.000000,2.411000,0.000000
3.929629,0.001000,0.000000,2.417000,0.000000,2.972000,0.000000,2.411000,0.000000
3.937629,0.001000,0.000000,2.417000,0.000000,2.972000,0.000000,2.412000,0.000000
3.945629,0.000000,0.000000,2.417000,0.000000,2.972000,0.000000,2.412000,0.000000
3.953629,0.000000,0.000000,2.417000,0.000000,2.972000,0.000000,2.412000,0.000000
3.961629,0.000000,0.000000,2.423000,0.000000,2.972000,0.000000,2.412000,0.000000
3.969629,0.000000,0.000000,2.423000,0.000000,2.972000,0.000000,2.412000,0.000000
3.977629,0.000000,0.000000,2.423000,0.000000,2.972000,0.000000,2.412000,0.000000
3.985629,0.000000,0.000000,2.423000,0.000000,2.972000,0.000000,2.412000,0.000000
3.993629,0.000000,0.000000,2.423000,0.000000,2.972000,0.000000,2.416000,0.000000
4.001629,0.000000,0.000000,2.423000,0.000000,2.972000,0.000000,2.416000,0.000000
4.009629,0.000000,0.000000,2.423000,0.000000,2.972000,0.000000,2.416000,0.000000
4.017629,0.000000,0.000000,2.421000,0.000000,2.972000,0.000000,2.416000,0.000000
4.025629,0.000000,0.000000,2.421000,0.000000,2.972000,0.000000,2.416000,0.000000
4.033629,0.000000,0.000000,2.421000,0.000000,2.972000,0.000000,2.416000,0.000000
4.041629,0.000000,0.000000,2.421000,0.000000,2.972000,0.000000,2.416000,0.000000
4.049629,0.000000,0.000000,2.421000,0.000000,2.972000,0.000000,2.416000,0.000000
4.057629,0.000000,0.000000,2.421000,0.000000,2.972000,0.000000,2.416000,0.000000
4.065629,0.000000,0.000000,2.427000,0.000000,2.972000,0.000000,2.416000,0.000000
4.073629,0.000000,0.000000,2.427000,0.000000,2.972000,0.000000,2.416000,0.000000
4.081629,0.000000,0.000000,2.427000,0.000000,2.973000,0.000000,2.416000,0.000000
4.089629,0.000000,0.000000,2.427000,0.000000,2.973000,0.000000,2.422000,0.000000
4.097629,0.000000,0.000000,2.427000,0.000000,2.973000,0.000000,2.422000,0.000000
4.105629,0.000000,0.000000,2.427000,0.000000,2.973000,0.000000,2.422000,0.000000
4.113629,0.000000,0.000000,2.427000,0.000000,2.973000,0.000000,2.422000,0.000000
4.121629,0.000000,0.000000,2.363000,0.000000,2.973000,0.000000,2.422000,0.000000
4.129629,0.000000,0.000000,2.363000,0.000000,2.973000,0.000000,2.422000,0.000000
4.137629,0.000000,0.000000,2.363000,0.000000,2.973000,0.000000,2.422000,0.000000
4.145629,0.000000,0.000000,2.363000,0.000000,2.973000,0.000000,2.371000,0.000000
4.153629,0.000000,0.000000,2.363000,0.000000,2.973000,0.000000,2.371000,0.000000
4.161629,0.000000,0.000000,2.363000,0.000000,2.973000,0.000000,2.371000,0.000000
4.169629,0.000000,0.000000,2.380000,0.000000,2.973000,0.000000,2.371000,0.000000
4.177629,0.000000,0.000000,2.380000,0.000000,2.973000,0.000000,2.371000,0.000000
4.185629,0.000000,0.000000,2.380000,0.000000,2.972000,0.000000,2.371000,0.000000
4.193629,0.000000,0.000000,2.380000,0.000000,2.972000,0.000000,2.379000,0.000000
4.201629,0.000000,0.000000,2.380000,0.000000,2.972000,0.000000,2.379000,0.000000
4.209629,0.000000,0.000000,2.380000,0.000000,2.972000,0.000000,2.379000,0.000000
4.217629,0.000000,0.000000,2.390000,0.000000,2.972000,0.000000,2.379000,0.000000
4.225629,0.000000,0.000000,2.390000,0.000000,2.972000,0.000000,2.379000,0.000000
4.233629,0.000000,0.000000,2.390000,0.000000,2.973000,0.000000,2.379000,0.000000
4.241629,0.000000,0.000000,2.390000,0.000000,2.973000,0.000000,2.386000,0.000000
4.249629,0.000000,0.000000,2.390000,0.000000,2.973000,0.000000,2.386000,0.000000
4.257629,0.000000,0.000000,2.390000,0.000000,2.973000,0.000000,2.386000,0.000000
4.265629,0.000000,0.000000,2.390000,0.000000,2.973000,0.000000,2.386000,0.000000
4.273629,0.000000,0.000000,2.401000,0.000000,2.973000,0.000000,2.386000,0.000000
4.281629,0.000000,0.000000,2.401000,0.000000,2.973000,0.000000,2.386000,0.000000
4.289629,0.000000,0.000000,2.401000,0.000000,2.974000,0.000000,2.386000,0.000000
4.297629,0.000000,0.000000,2.401000,0.000000,2.974000,0.000000,2.397000,0.000000
4.305629,0.001000,0.000000,2.401000,0.000000,2.974000,0.000000,2.397000,0.000000
4.313629,0.001000,0.000000,2.401000,0.000000,2.974000,0.000000,2.397000,0.000000
4.321629,0.001000,0.000000,2.403000,0.000000,2.974000,0.000000,2.397000,0.000000
4.329629,0.001000,0.000000,2.403000,0.000000,2.974000,0.000000,2.397000,0.000000
4.337629,0.001000,0.000000,2.403000,0.000000,2.973000,0.000000,2.397000,0.000000
4.345629,0.001000,0.000000,2.403000,0.000000,2.973000,0.000000,2.401000,0.000000
4.353629,0.001000,0.000000,2.403000,0.000000,2.973000,0.000000,2.401000,0.000000
4.361629,0.001000,0.000000,2.403000,0.000000,2.973000,0.000000,2.401000,0.000000
4.369629,0.001000,0.000000,2.412000,0.000000,2.973000,0.000000,2.401000,0.000000
4.377629,0.001000,0.000000,2.412000,0.000000,2.973000,0.000000,2.401000,0.000000
4.385629,0.001000,0.000000,2.412000,0.000000,2.973000,0.000000,2.401000,0.000000
4.393629,0.001000,0.000000,2.412000,0.000000,2.975000,0.000000,2.401000,0.000000
4.401629,0.001000,0.000000,2.412000,0.000000,2.975000,0.000000,2.409000,0.000000
4.409629,0.001000,0.000000,2.412000,0.000000,2.975000,0.000000,2.409000,0.000000
4.417629,0.001000,0.000000,2.412000,0.000000,2.975000,0.000000,2.409000,0.000000
4.425629,0.001000,0.000000,2.415000,0.000000,2.975000,0.000000,2.409000,0.000000
4.433629,0.001000,0.000000,2.415000,0.000000,2.975000,0.000000,2.409000,0.000000
4.441629,0.001000,0.000000,2.415000,0.000000,2.976000,0.000000,2.409000,0.000000
4.449629,0.001000,0.000000,2.415000,0.000000,2.976000,0.000000,2.410000,0.000000
4.457629,0.001000,0.000000,2.415000,0.000000,2.976000,0.000000,2.410000,0.000000
4.465629,0.001000,0.000000,2.415000,0.000000,2.976000,0.000000,2.410000,0.000000
4.473629,0.001000,0.000000,2.416000,0.000000,2.976000,0.000000,2.410000,0.000000
4.481629,0.001000,0.000000,2.416000,0.000000,2.976000,0.000000,2.410000,0.000000
4.489629,0.001000,0.000000,2.416000,0.000000,2.972000,0.000000,2.410000,0.000000
4.497629,0.001000,0.000000,2.416000,0.000000,2.972000,0.000000,2.411000,0.000000
4.505629,0.001000,0.000000,2.416000,0.000000,2.972000,0.000000,2.411000,0.000000
4.513629,0.001000,0.000000,2.416000,0.000000,2.972000,0.000000,2.411000,0.000000
4.521629,0.001000,0.000000,2.416000,0.000000,2.972000,0.000000,2.411000,0.000000
